datetime,UCM_forecast,UCM_lower,UCM_upper
2016-11-03 01:00:00,0.0009146636402579334,0.0,0.05888719543911719
2016-11-03 02:00:00,0.0015492457541575679,0.0,0.059528304153859214
2016-11-03 03:00:00,0.006684813664736847,0.0,0.06467039793067557
2016-11-03 04:00:00,0.0208454297120411,0.0,0.07883753910985958
2016-11-03 05:00:00,0.052235842309560035,0.0,0.11023447610514882
2016-11-03 06:00:00,0.06492848206509984,0.006923324605602493,0.12293363952459718
2016-11-03 07:00:00,0.13445919699633707,0.07644751660654533,0.1924708773861288
2016-11-03 08:00:00,0.10470860063425062,0.04669039804753123,0.16272680322097002
2016-11-03 09:00:00,0.10877277471812301,0.05074805066759538,0.16679749876865063
2016-11-03 10:00:00,0.06675788247377436,0.00872663769231076,0.12478912725523796
2016-11-03 11:00:00,0.04534926460238732,0.0,0.10338702938216165
2016-11-03 12:00:00,0.046302976790136105,0.0,0.10434726083584278
2016-11-03 13:00:00,0.0486829220019515,0.0,0.10673372458145892
2016-11-03 14:00:00,0.0439027477156218,0.0,0.10196006809704494
2016-11-03 15:00:00,0.038134206425819425,0.0,0.09619804387751976
2016-11-03 16:00:00,0.035585004785422536,0.0,0.09365535857600785
2016-11-03 17:00:00,0.032912342732749865,0.0,0.09098921213107411
2016-11-03 18:00:00,0.029424382840582727,0.0,0.08750776711574595
2016-11-03 19:00:00,0.026781923888817942,0.0,0.08487182231016609
2016-11-03 20:00:00,0.023882669473015393,0.0,0.08197908131014017
2016-11-03 21:00:00,0.021197661300241685,0.0,0.07930058582298045
2016-11-03 22:00:00,0.015490934578329792,0.0,0.07360037105676541
2016-11-03 23:00:00,0.00844826180655929,0.0,0.06656420951101999
2016-11-04 00:00:00,0.0030269400104005733,0.0,0.06114939821145981
2016-11-04 01:00:00,0.0007931302189774068,0.0,0.05892209818745371
2016-11-04 02:00:00,0.0014277123328771315,0.0,0.059563189339834004
2016-11-04 03:00:00,0.006563280243456355,0.0,0.0647052655602021
2016-11-04 04:00:00,0.02072389629076062,0.0,0.07887238918884822
2016-11-04 05:00:00,0.052114308888279476,0.0,0.11026930863950646
2016-11-04 06:00:00,0.06480694864381943,0.006645442767411129,0.12296845452022773
2016-11-04 07:00:00,0.13433766357505647,0.07616965230118065,0.19250567484893227
2016-11-04 08:00:00,0.10458706721297013,0.04641255126909648,0.1627615831568438
2016-11-04 09:00:00,0.10865124129684253,0.05047022141019671,0.16683226118348835
2016-11-04 10:00:00,0.06663634905249387,0.008448825950057692,0.12482387215493004
2016-11-04 11:00:00,0.04522773118110678,0.0,0.10342175677259521
2016-11-04 12:00:00,0.04618144336885561,0.0,0.10438197072290178
2016-11-04 13:00:00,0.04856138858067107,0.0,0.10676841697102393
2016-11-04 14:00:00,0.04378121429434127,0.0,0.10199474299499306
2016-11-04 15:00:00,0.03801267300453896,0.0,0.09623270128972511
2016-11-04 16:00:00,0.035463471364142005,0.0,0.093689998508341
2016-11-04 17:00:00,0.03279080931146939,0.0,0.09102383458940261
2016-11-04 18:00:00,0.029302849419302276,0.0,0.08754237210593387
2016-11-04 19:00:00,0.0266603904675374,0.0,0.08490640983807415
2016-11-04 20:00:00,0.023761136051734872,0.0,0.08201365138162607
2016-11-04 21:00:00,0.021076127878961248,0.0,0.07933513844389854
2016-11-04 22:00:00,0.015369401157049286,0.0,0.07363490623296656
2016-11-04 23:00:00,0.008326728385278806,0.0,0.06659872724835204
2016-11-05 00:00:00,0.0025936294970479654,0.0,0.0608721214236951
2016-11-05 01:00:00,0.00035981970562477827,0.0,0.05864480397250557
2016-11-05 02:00:00,0.000994401819524503,0.0,0.059285877703540414
2016-11-05 03:00:00,0.006129969730103754,0.0,0.06442793650839779
2016-11-05 04:00:00,0.02029058577740802,0.0,0.07859504272736462
2016-11-05 05:00:00,0.0516809983749269,0.0,0.10999194477417176
2016-11-05 06:00:00,0.06437363813046676,0.006056203004066743,0.12269107325686678
2016-11-05 07:00:00,0.13390435306170384,0.07558042993004079,0.1922282761933669
2016-11-05 08:00:00,0.10415375669961754,0.04582334628434267,0.1624841671148924
2016-11-05 09:00:00,0.1082179307834899,0.049881033806013685,0.1665548277609661
2016-11-05 10:00:00,0.06620303853914127,0.007859655720633553,0.12454642135764898
2016-11-05 11:00:00,0.04479442066775419,0.0,0.10314428860636402
2016-11-05 12:00:00,0.045748132855502964,0.0,0.10410448519352589
2016-11-05 13:00:00,0.048128078067318454,0.0,0.10649091408430567
2016-11-05 14:00:00,0.0433479037809887,0.0,0.10171722275673148
2016-11-05 15:00:00,0.03757936249118637,0.0,0.09595516370571595
2016-11-05 16:00:00,0.035030160850789326,0.0,0.09341244358437675
2016-11-05 17:00:00,0.0323574987981168,0.0,0.0907462623312728
2016-11-05 18:00:00,0.028869538905949628,0.0,0.08726478251942446
2016-11-05 19:00:00,0.02622707995418483,0.0,0.0846288029289682
2016-11-05 20:00:00,0.02332782553838223,0.0,0.08173602715570312
2016-11-05 21:00:00,0.02064281736560865,0.0,0.07905749690693517
2016-11-05 22:00:00,0.014936090643696665,0.0,0.073357247390736
2016-11-05 23:00:00,0.00789341787192624,0.0,0.0663210511066244
2016-11-06 00:00:00,0.002160318983695337,0.0,0.06059442798823714
2016-11-06 01:00:00,-7.349080772787808e-05,0.0,0.05836709324908096
2016-11-06 02:00:00,0.0005610913061719158,0.0,0.05900814969790969
2016-11-06 03:00:00,0.005696659216751153,0.0,0.06415019122631814
2016-11-06 04:00:00,0.019857275264055393,0.0,0.07831728017459007
2016-11-06 05:00:00,0.05124768786157427,0.0,0.10971416495645323
2016-11-06 06:00:00,0.06394032761711411,0.005467379054276342,0.12241327617995189
2016-11-06 07:00:00,0.1334710425483513,0.07499162323370234,0.19195046186300024
2016-11-06 08:00:00,0.1037204461862649,0.045234556835714666,0.16220633553681513
2016-11-06 09:00:00,0.10778462027013729,0.04929226159935814,0.16627697894091642
2016-11-06 10:00:00,0.0657697280257886,0.007270900750215484,0.12426855530136173
2016-11-06 11:00:00,0.044361110154401646,0.0,0.10286640531957114
2016-11-06 12:00:00,0.045314822342150285,0.0,0.1038265846819557
2016-11-06 13:00:00,0.04769476755396587,0.0,0.10621299635368381
2016-11-06 14:00:00,0.042914593267636005,0.0,0.10143928781277997
2016-11-06 15:00:00,0.03714605197783385,0.0,0.09567721155415414
2016-11-06 16:00:00,0.03459685033743669,0.0,0.09313447423092025
2016-11-06 17:00:00,0.03192418828476418,0.0,0.09046827578163447
2016-11-06 18:00:00,0.028436228392596945,0.0,0.08698677877931381
2016-11-06 19:00:00,0.025793769440832285,0.0,0.08435078200409184
2016-11-06 20:00:00,0.022894515025029604,0.0,0.08145798905176407
2016-11-06 21:00:00,0.020209506852256042,0.0,0.07877944162963367
2016-11-06 22:00:00,0.014502780130344001,0.0,0.0730791749457689
2016-11-06 23:00:00,0.007460107358573694,0.0,0.06604296149968569
2016-11-07 00:00:00,0.002038785562414817,0.0,0.06062809831708936
2016-11-07 01:00:00,-0.00019502422900837012,0.0,0.05840074642733965
2016-11-07 02:00:00,0.00043955788489142384,0.0,0.0590417857312592
2016-11-07 03:00:00,0.005575125795470676,0.0,0.0641838101204397
2016-11-07 04:00:00,0.019735741842774886,0.0,0.07835088193516174
2016-11-07 05:00:00,0.05112615444029382,0.0,0.10974774958915004
2016-11-07 06:00:00,0.06381879419583351,0.005190744701221557,0.12244684369044548
2016-11-07 07:00:00,0.13334950912707083,0.07471500599718206,0.1919840122569596
2016-11-07 08:00:00,0.10359891276498447,0.04495795671006324,0.1622398688199057
2016-11-07 09:00:00,0.10766308684885675,0.04901567857891299,0.16631049511880053
2016-11-07 10:00:00,0.06564819460450814,0.006994334829317432,0.12430205437969885
2016-11-07 11:00:00,0.04423957673312115,0.0,0.10289988730401739
2016-11-07 12:00:00,0.045193288920869795,0.0,0.10386004957816422
2016-11-07 13:00:00,0.047573234132685396,0.0,0.10624644416730455
2016-11-07 14:00:00,0.042793059846355515,0.0,0.1014727185494598
2016-11-07 15:00:00,0.037024518556553344,0.0,0.09571062521953677
2016-11-07 16:00:00,0.03447531691615624,0.0,0.0931678708306464
2016-11-07 17:00:00,0.031802654863483645,0.0,0.09050165532134154
2016-11-07 18:00:00,0.028314694971316452,0.0,0.08702014126463636
2016-11-07 19:00:00,0.025672236019551806,0.0,0.08438412744066115
2016-11-07 20:00:00,0.02277298160374913,0.0,0.0814913174452084
2016-11-07 21:00:00,0.020087973430975542,0.0,0.0788127529855781
2016-11-07 22:00:00,0.014381246709063496,0.0,0.0731124692698355
2016-11-07 23:00:00,0.007338573937293202,0.0,0.06607623879749341
2016-11-08 00:00:00,0.002306031815854619,0.0,0.06105013826897439
2016-11-08 01:00:00,7.222202443144562e-05,0.0,0.05882276936419444
2016-11-08 02:00:00,0.0007068041383311286,0.0,0.05946379165869334
2016-11-08 03:00:00,0.005842372048910477,0.0,0.06460579904405998
2016-11-08 04:00:00,0.02000298809621469,0.0,0.07877285386057162
2016-11-08 05:00:00,0.05139340069373365,0.0,0.11016970452194999
2016-11-08 06:00:00,0.06408604044927327,0.005303299262313758,0.12286878163623277
2016-11-08 07:00:00,0.13361675538051057,0.07482757753969252,0.19240593322132862
2016-11-08 08:00:00,0.1038661590184243,0.04507054522840082,0.1626617728084478
2016-11-08 09:00:00,0.10793033310229648,0.04912828406748932,0.16673238213710365
2016-11-08 10:00:00,0.06591544085794794,0.0071069572825475935,0.12472392443334829
2016-11-08 11:00:00,0.04450682298656095,0.0,0.10332174039859511
2016-11-08 12:00:00,0.045460535174309584,0.0,0.10428188571924918
2016-11-08 13:00:00,0.0478404803861252,0.0,0.10666826336047272
2016-11-08 14:00:00,0.043060306099795276,0.0,0.10189452080028397
2016-11-08 15:00:00,0.0372917648099931,0.0,0.09613241053358679
2016-11-08 16:00:00,0.03474256316959607,0.0,0.09358963921348912
2016-11-08 17:00:00,0.032069901116923434,0.0,0.09092340677854055
2016-11-08 18:00:00,0.028581941224756255,0.0,0.08744187580175239
2016-11-08 19:00:00,0.025939482272991518,0.0,0.08480584506325173
2016-11-08 20:00:00,0.023040227857188955,0.0,0.08191301815882829
2016-11-08 21:00:00,0.020355219684415345,0.0,0.07923443679577871
2016-11-08 22:00:00,0.014648492962503338,0.0,0.07353413618216538
2016-11-08 23:00:00,0.007605820190732921,0.0,0.06649788881749791
2016-11-09 00:00:00,0.0027463013019383984,0.0,0.061644794634840086
2016-11-09 01:00:00,0.000512491510515239,0.0,0.05941740884881672
2016-11-09 02:00:00,0.0011470736244148941,0.0,0.060058414267608516
2016-11-09 03:00:00,0.006282641534994201,0.0,0.06520040478280144
2016-11-09 04:00:00,0.020443257582298494,0.0,0.07936744273466975
2016-11-09 05:00:00,0.05183367017981746,0.0,0.11076427653693206
2016-11-09 06:00:00,0.06452630993535705,0.0055892830730910545,0.12346333679762303
2016-11-09 07:00:00,0.1340570248665943,0.07511357819854025,0.19300047153464833
2016-11-09 08:00:00,0.10430642850450811,0.0453565627298009,0.1632562942792153
2016-11-09 09:00:00,0.10837060258838031,0.04941431840592642,0.1673268867708342
2016-11-09 10:00:00,0.06635571034403166,0.007393008452509349,0.12531841223555398
2016-11-09 11:00:00,0.04494709247264474,0.0,0.10391621137478535
2016-11-09 12:00:00,0.04590080466039334,0.0,0.10487633987493009
2016-11-09 13:00:00,0.04828074987220897,0.0,0.10726270070114756
2016-11-09 14:00:00,0.04350057558587901,0.0,0.1024889413314529
2016-11-09 15:00:00,0.03773203429607689,0.0,0.09672681426074717
2016-11-09 16:00:00,0.03518283265567982,0.0,0.09418402614213506
2016-11-09 17:00:00,0.03251017060300724,0.0,0.09151777691416339
2016-11-09 18:00:00,0.029022210710839956,0.0,0.08803622914984022
2016-11-09 19:00:00,0.026379751759075344,0.0,0.08540018162929003
2016-11-09 20:00:00,0.023480497343272677,0.0,0.08250733794829909
2016-11-09 21:00:00,0.020795489170499136,0.0,0.0798287398141615
2016-11-09 22:00:00,0.015088762448587064,0.0,0.07412842243493631
2016-11-09 23:00:00,0.008046089676816729,0.0,0.06709215831013046
2016-11-10 00:00:00,0.0030135475553781173,0.0,0.06206602414016041
2016-11-10 01:00:00,0.0007797377639550688,0.0,0.05983862160493642
2016-11-10 02:00:00,0.0014143198778546824,0.0,0.060479610279991824
2016-11-10 03:00:00,0.006549887788433975,0.0,0.06562158405690979
2016-11-10 04:00:00,0.02071050383573827,0.0,0.07978860527596168
2016-11-10 05:00:00,0.0521009164332573,0.0,0.1111854223508631
2016-11-10 06:00:00,0.06479355618879677,0.005702646487948028,0.12388446588964552
2016-11-10 07:00:00,0.13432427112003403,0.07522695832985611,0.19342158391021197
2016-11-10 08:00:00,0.10457367475794792,0.04546995957212907,0.16367738994376677
2016-11-10 09:00:00,0.10863784884182012,0.04952773195382319,0.16774796572981704
2016-11-10 10:00:00,0.06662295659747143,0.007506438700533975,0.1257394744944089
2016-11-10 11:00:00,0.04521433872608455,0.0,0.10433725693895013
2016-11-10 12:00:00,0.04616805091383311,0.0,0.10529736874983947
2016-11-10 13:00:00,0.04854799612564875,0.0,0.10768371289223344
2016-11-10 14:00:00,0.043767821839318814,0.0,0.1029099368441442
2016-11-10 15:00:00,0.03799928054951665,0.0,0.09714779310046978
2016-11-10 16:00:00,0.03545007890911964,0.0,0.09460498831431208
2016-11-10 17:00:00,0.03277741685644705,0.0,0.09193872242421484
2016-11-10 18:00:00,0.029289456964279696,0.0,0.08845715800318317
2016-11-10 19:00:00,0.026646998012515133,0.0,0.08582109383133882
2016-11-10 20:00:00,0.023747743596712438,0.0,0.0829282335044649
2016-11-10 21:00:00,0.021062735423938994,0.0,0.08024961872985281
2016-11-10 22:00:00,0.015356008702026809,0.0,0.07454928471555833
2016-11-10 23:00:00,0.008313335930256557,0.0,0.06751300396108585
2016-11-11 00:00:00,0.0028920141340976393,0.0,0.062098073492128376
2016-11-11 01:00:00,0.0006582043426745352,0.0,0.05987065433803383
2016-11-11 02:00:00,0.0012927864565741905,0.0,0.060511626399612516
2016-11-11 03:00:00,0.0064283543671534975,0.0,0.06565358356844454
2016-11-11 04:00:00,0.020588970414457803,0.0,0.07982058818479837
2016-11-11 05:00:00,0.0519793830119768,0.0,0.11121738866238667
2016-11-11 06:00:00,0.06467202276751625,0.005427629925794451,0.12391641560923805
2016-11-11 07:00:00,0.13420273769875354,0.07495195835425442,0.19345351704325267
2016-11-11 08:00:00,0.1044521413366674,0.04519497617770295,0.16370930649563187
2016-11-11 09:00:00,0.10851631542053963,0.04925276513519934,0.16777986570587994
2016-11-11 10:00:00,0.06650142317619097,0.00723148845234195,0.12577135790004
2016-11-11 11:00:00,0.04509280530480405,0.0,0.10436912377951696
2016-11-11 12:00:00,0.046046517492552654,0.0,0.10532921903070674
2016-11-11 13:00:00,0.04842646270436825,0.0,0.10771554661876284
2016-11-11 14:00:00,0.04364628841803831,0.0,0.10294175402169464
2016-11-11 15:00:00,0.03787774712823616,0.0,0.09717959373439722
2016-11-11 16:00:00,0.03532854548783919,0.0,0.09463677240996968
2016-11-11 17:00:00,0.032655883435166524,0.0,0.09197048998695265
2016-11-11 18:00:00,0.029167923542999217,0.0,0.08848890903834863
2016-11-11 19:00:00,0.02652546459123464,0.0,0.08585282834427632
2016-11-11 20:00:00,0.02362621017543193,0.0,0.08295995150051601
2016-11-11 21:00:00,0.020941202002658515,0.0,0.08028132021435622
2016-11-11 22:00:00,0.015234475280746304,0.0,0.07458096969384978
2016-11-11 23:00:00,0.008191802508976052,0.0,0.06754467243849832
2016-11-12 00:00:00,0.0024587036207450105,0.0,0.061817948381919785
2016-11-12 01:00:00,0.00022489382932194837,0.0,0.05959051273760355
2016-11-12 02:00:00,0.0008594759432215619,0.0,0.060231468314284775
2016-11-12 03:00:00,0.00599504385380091,0.0,0.06537340900354088
2016-11-12 04:00:00,0.020155659901105176,0.0,0.0795403971456373
2016-11-12 05:00:00,0.05154607249862421,0.0,0.110937181154284
2016-11-12 06:00:00,0.06423871225416364,0.0048412328708206595,0.12363619163750661
2016-11-12 07:00:00,0.1337694271854009,0.07436557775759933,0.1931732766132025
2016-11-12 08:00:00,0.10401883082331476,0.04460861203405942,0.1634290496125701
2016-11-12 09:00:00,0.10808300490718704,0.04866641743926312,0.16749959237511097
2016-11-12 10:00:00,0.06606811266283835,0.00664515719881148,0.12549106812686522
2016-11-12 11:00:00,0.04465949479145142,0.0,0.10408881756923502
2016-11-12 12:00:00,0.045613206979200044,0.0,0.10504889638861342
2016-11-12 13:00:00,0.04799315219101561,0.0,0.10743520755015104
2016-11-12 14:00:00,0.04321297790468573,0.0,0.10266139853185452
2016-11-12 15:00:00,0.03744443661488354,0.0,0.09689922182861595
2016-11-12 16:00:00,0.03489523497448654,0.0,0.09435638409353166
2016-11-12 17:00:00,0.032222572921813936,0.0,0.09169008526513958
2016-11-12 18:00:00,0.028734613029646604,0.0,0.08820848791643915
2016-11-12 19:00:00,0.02609215407788204,0.0,0.08557239082754638
2016-11-12 20:00:00,0.023192899662079304,0.0,0.08267949759423866
2016-11-12 21:00:00,0.020507891489305888,0.0,0.08000084992380176
2016-11-12 22:00:00,0.014801164767393703,0.0,0.07430048302428569
2016-11-12 23:00:00,0.007758491995623423,0.0,0.06726416939518914
2016-11-13 00:00:00,0.002025393107392424,0.0,0.061537428970127386
2016-11-13 01:00:00,-0.00020841668403066637,0.0,0.059309976962586844
2016-11-13 02:00:00,0.00042616542986896106,0.0,0.05995091618129997
2016-11-13 03:00:00,0.005561733340448226,0.0,0.06509284051784123
2016-11-13 04:00:00,0.01972234938775262,0.0,0.07925981231247355
2016-11-13 05:00:00,0.05111276198527159,0.0,0.11065657997890369
2016-11-13 06:00:00,0.06380540174081102,0.004255229356467313,0.12335557412515473
2016-11-13 07:00:00,0.13333611667204834,0.07377959057497549,0.1928926427691212
2016-11-13 08:00:00,0.10358552030996208,0.04402264117792562,0.16314839944199855
2016-11-13 09:00:00,0.10764969439383446,0.048080462904383024,0.16721892588328588
2016-11-13 10:00:00,0.06563480214948572,0.00605921897995125,0.12521038531902018
2016-11-13 11:00:00,0.04422618427809878,0.0,0.10380811845060098
2016-11-13 12:00:00,0.04517989646584741,0.0,0.10476818096441853
2016-11-13 13:00:00,0.04755984167766303,0.0,0.10715447582562065
2016-11-13 14:00:00,0.04277966739133311,0.0,0.10238065051221112
2016-11-13 15:00:00,0.037011126101530914,0.0,0.0966184575190793
2016-11-13 16:00:00,0.034461924461133935,0.0,0.09407560349931876
2016-11-13 17:00:00,0.03178926240846132,0.0,0.09140928839146459
2016-11-13 18:00:00,0.028301302516293977,0.0,0.08792767476851347
2016-11-13 19:00:00,0.025658843564529427,0.0,0.08529156141057866
2016-11-13 20:00:00,0.022759589148726677,0.0,0.0823986519134347
2016-11-13 21:00:00,0.02007458097595326,0.0,0.07971998798436465
2016-11-13 22:00:00,0.01436785425404113,0.0,0.07401960483141579
2016-11-13 23:00:00,0.007325181482270808,0.0,0.06698327495408386
2016-11-14 00:00:00,0.0019038596861119315,0.0,0.06156829537805366
2016-11-14 01:00:00,-0.0003299501053111584,0.0,0.059340827132664524
2016-11-14 02:00:00,0.00030463200858845514,0.0,0.059981750118718265
2016-11-14 03:00:00,0.0054401999191677625,0.0,0.06512365822778665
2016-11-14 04:00:00,0.019600815966472125,0.0,0.07929061380012972
2016-11-14 05:00:00,0.05099122856399105,0.0,0.11068736524945155
2016-11-14 06:00:00,0.06368386831953056,0.003981393455288543,0.12338634318377258
2016-11-14 07:00:00,0.13321458325076788,0.07350577088055141,0.19292339562098434
2016-11-14 08:00:00,0.10346398688868157,0.04374883768508347,0.16317913609227966
2016-11-14 09:00:00,0.10752816097255394,0.047806675607952966,0.16724964633715492
2016-11-14 10:00:00,0.06551326872820525,0.005785447874766134,0.12524108958164437
2016-11-14 11:00:00,0.044104650856818264,0.0,0.10383880652714461
2016-11-14 12:00:00,0.04505836304456695,0.0,0.10479885286004342
2016-11-14 13:00:00,0.04743830825638253,0.0,0.10718513154548565
2016-11-14 14:00:00,0.042658133970052615,0.0,0.10241129006147244
2016-11-14 15:00:00,0.036889592680250466,0.0,0.09664908090289046
2016-11-14 16:00:00,0.0343403910398534,0.0,0.09410621072283035
2016-11-14 17:00:00,0.03166772898718083,0.0,0.09143987945982471
2016-11-14 18:00:00,0.02817976909501347,0.0,0.08795824968686733
2016-11-14 19:00:00,0.02553731014324892,0.0,0.08532212018406878
2016-11-14 20:00:00,0.022638055727446225,0.0,0.08242919454720096
2016-11-14 21:00:00,0.019953047554672726,0.0,0.07975051448354395
2016-11-14 22:00:00,0.014246320832760694,0.0,0.07405011520114266
2016-11-14 23:00:00,0.007203648060990289,0.0,0.06701376919948976
2016-11-15 00:00:00,0.002171105939551706,0.0,0.061987553178987846
2016-11-15 01:00:00,-6.270385187135655e-05,0.0,0.05976006881953291
2016-11-15 02:00:00,0.0005718782620282431,0.0,0.060400975696644287
2016-11-15 03:00:00,0.005707446172607523,0.0,0.06554286770189105
2016-11-15 04:00:00,0.01986806221991194,0.0,0.07970980717553061
2016-11-15 05:00:00,0.051258474817430864,0.0,0.1111065425312642
2016-11-15 06:00:00,0.06395111457297029,0.004096724768831057,0.12380550437710952
2016-11-15 07:00:00,0.13348182950420764,0.07362111827745965,0.19334254073095564
2016-11-15 08:00:00,0.10373123314212138,0.043864201160250256,0.1635982651239925
2016-11-15 09:00:00,0.10779540722599376,0.04792205515627374,0.1676687592957138
2016-11-15 10:00:00,0.065780514981645,0.005900843491139035,0.12566018647215096
2016-11-15 11:00:00,0.04437189711025808,0.0,0.10425788735469821
2016-11-15 12:00:00,0.0453256092980067,0.0,0.1052179176297403
2016-11-15 13:00:00,0.04770555450982238,0.0,0.10760418026241968
2016-11-15 14:00:00,0.042925380223492404,0.0,0.10283032273073449
2016-11-15 15:00:00,0.03715683893369023,0.0,0.0970680975295689
2016-11-15 16:00:00,0.03460763729329319,0.0,0.09452521131201087
2016-11-15 17:00:00,0.03193497524062062,0.0,0.09185886401659024
2016-11-15 18:00:00,0.028447015348453245,0.0,0.08837721821629815
2016-11-15 19:00:00,0.025804556396688723,0.0,0.08574107269124251
2016-11-15 20:00:00,0.022905301980885973,0.0,0.08284813103719244
2016-11-15 21:00:00,0.02022029380811257,0.0,0.08016943496142556
2016-11-15 22:00:00,0.014513567086200453,0.0,0.07446901967198377
2016-11-15 23:00:00,0.007470894314430119,0.0,0.0674326576683574
2016-11-16 00:00:00,0.0026113754256354297,0.0,0.06257944888359009
